"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","X"
"277","1/2/2007","04:36:00","0.224","0.000","242.160","1.000","0.000","0.000",0,0.192361111111111
"278","1/2/2007","04:37:00","0.224","0.000","242.130","1.000","0.000","0.000",0,0.193055555555556
"279","1/2/2007","04:38:00","0.224","0.000","242.020","1.000","0.000","0.000",0,0.19375
"280","1/2/2007","04:39:00","0.226","0.000","242.490","1.000","0.000","0.000",0,0.194444444444444
"281","1/2/2007","04:40:00","0.320","0.090","243.160","1.400","0.000","0.000",0,0.195138888888889
"282","1/2/2007","04:41:00","0.338","0.128","243.110","1.400","0.000","0.000",0,0.195833333333333
"283","1/2/2007","04:42:00","0.332","0.122","242.150","1.400","0.000","0.000",0,0.196527777777778
"284","1/2/2007","04:43:00","0.330","0.124","242.260","1.400","0.000","0.000",0,0.197222222222222
"285","1/2/2007","04:44:00","0.328","0.124","242.180","1.400","0.000","0.000",0,0.197916666666667
"286","1/2/2007","04:45:00","0.326","0.122","242.010","1.400","0.000","0.000",0,0.198611111111111
"287","1/2/2007","04:46:00","0.326","0.122","242.010","1.400","0.000","0.000",0,0.199305555555556
"288","1/2/2007","04:47:00","0.324","0.120","241.670","1.400","0.000","0.000",0,0.2
"289","1/2/2007","04:48:00","0.322","0.120","241.500","1.400","0.000","0.000",0,0.200694444444444
"290","1/2/2007","04:49:00","0.320","0.120","241.370","1.400","0.000","0.000",0,0.201388888888889
"291","1/2/2007","04:50:00","0.320","0.122","241.780","1.400","0.000","0.000",0,0.202083333333333
"292","1/2/2007","04:51:00","0.320","0.124","242.270","1.400","0.000","0.000",0,0.202777777777778
"293","1/2/2007","04:52:00","0.320","0.120","241.880","1.400","0.000","0.000",0,0.203472222222222
"294","1/2/2007","04:53:00","0.318","0.120","241.810","1.400","0.000","0.000",0,0.204166666666667
"295","1/2/2007","04:54:00","0.270","0.052","241.920","1.200","0.000","0.000",0,0.204861111111111
"296","1/2/2007","04:55:00","0.224","0.000","241.680","1.000","0.000","0.000",0,0.205555555555556
"297","1/2/2007","04:56:00","0.224","0.000","241.380","1.000","0.000","0.000",0,0.20625
"298","1/2/2007","04:57:00","0.222","0.000","240.580","1.000","0.000","0.000",0,0.206944444444444
"299","1/2/2007","04:58:00","0.222","0.000","240.810","1.000","0.000","0.000",0,0.207638888888889
"300","1/2/2007","04:59:00","0.288","0.048","241.040","1.400","0.000","0.000",0,0.208333333333333
"301","1/2/2007","05:00:00","0.300","0.090","241.540","1.200","0.000","0.000",0,0.209027777777778
"302","1/2/2007","05:01:00","0.300","0.088","241.420","1.200","0.000","0.000",0,0.209722222222222
"303","1/2/2007","05:02:00","0.300","0.088","241.450","1.200","0.000","0.000",0,0.210416666666667
"304","1/2/2007","05:03:00","0.298","0.086","240.860","1.200","0.000","0.000",0,0.211111111111111
"305","1/2/2007","05:04:00","0.294","0.084","239.840","1.200","0.000","0.000",0,0.211805555555556
"306","1/2/2007","05:05:00","0.294","0.082","239.500","1.200","0.000","0.000",0,0.2125
"307","1/2/2007","05:06:00","0.292","0.082","239.820","1.200","0.000","0.000",0,0.213194444444444
"308","1/2/2007","05:07:00","0.292","0.082","239.820","1.200","0.000","0.000",0,0.213888888888889
"309","1/2/2007","05:08:00","0.248","0.000","240.780","1.000","0.000","0.000",0,0.214583333333333
"310","1/2/2007","05:09:00","0.222","0.000","240.920","1.000","0.000","0.000",0,0.215277777777778
"311","1/2/2007","05:10:00","0.222","0.000","240.740","1.000","0.000","0.000",0,0.215972222222222
"312","1/2/2007","05:11:00","0.222","0.000","241.150","1.000","0.000","0.000",0,0.216666666666667
"313","1/2/2007","05:12:00","0.224","0.000","241.370","1.000","0.000","0.000",0,0.217361111111111
"314","1/2/2007","05:13:00","0.224","0.000","241.710","1.000","0.000","0.000",0,0.218055555555556
"315","1/2/2007","05:14:00","0.226","0.000","242.680","1.000","0.000","0.000",0,0.21875
"316","1/2/2007","05:15:00","0.226","0.000","243.110","1.000","0.000","0.000",0,0.219444444444444
"317","1/2/2007","05:16:00","0.226","0.000","243.060","1.000","0.000","0.000",0,0.220138888888889
"318","1/2/2007","05:17:00","0.226","0.000","243.010","1.000","0.000","0.000",0,0.220833333333333
"319","1/2/2007","05:18:00","0.226","0.000","242.770","1.000","0.000","0.000",0,0.221527777777778
"320","1/2/2007","05:19:00","0.224","0.000","241.510","1.000","0.000","0.000",0,0.222222222222222
"321","1/2/2007","05:20:00","0.224","0.000","241.420","1.000","0.000","0.000",0,0.222916666666667
"322","1/2/2007","05:21:00","0.300","0.062","240.770","1.400","0.000","0.000",0,0.223611111111111
"323","1/2/2007","05:22:00","0.334","0.116","240.810","1.400","0.000","0.000",0,0.224305555555556
"324","1/2/2007","05:23:00","0.330","0.116","240.950","1.400","0.000","0.000",0,0.225
"325","1/2/2007","05:24:00","0.328","0.120","241.430","1.400","0.000","0.000",0,0.225694444444444
"326","1/2/2007","05:25:00","0.328","0.120","241.520","1.400","0.000","0.000",0,0.226388888888889
"327","1/2/2007","05:26:00","0.326","0.120","241.490","1.400","0.000","0.000",0,0.227083333333333
"328","1/2/2007","05:27:00","0.324","0.118","240.890","1.400","0.000","0.000",0,0.227777777777778
"329","1/2/2007","05:28:00","0.322","0.118","240.910","1.400","0.000","0.000",0,0.228472222222222
"330","1/2/2007","05:29:00","0.322","0.122","241.850","1.400","0.000","0.000",0,0.229166666666667
"331","1/2/2007","05:30:00","0.320","0.118","241.110","1.400","0.000","0.000",0,0.229861111111111
"332","1/2/2007","05:31:00","0.318","0.118","240.930","1.400","0.000","0.000",0,0.230555555555556
"333","1/2/2007","05:32:00","0.318","0.118","240.880","1.400","0.000","0.000",0,0.23125
"334","1/2/2007","05:33:00","0.316","0.116","240.670","1.400","0.000","0.000",0,0.231944444444444
"335","1/2/2007","05:34:00","0.316","0.114","240.340","1.400","0.000","0.000",0,0.232638888888889
"336","1/2/2007","05:35:00","0.270","0.052","240.200","1.200","0.000","0.000",0,0.233333333333333
"337","1/2/2007","05:36:00","0.222","0.000","240.620","1.000","0.000","0.000",0,0.234027777777778
"338","1/2/2007","05:37:00","1.138","0.000","240.100","5.000","0.000","0.000",13,0.234722222222222
"339","1/2/2007","05:38:00","1.320","0.000","239.790","5.400","0.000","0.000",19,0.235416666666667
"340","1/2/2007","05:39:00","1.302","0.000","239.360","5.400","0.000","0.000",18,0.236111111111111
"341","1/2/2007","05:40:00","1.290","0.000","239.250","5.400","0.000","0.000",17,0.236805555555556
"342","1/2/2007","05:41:00","1.278","0.000","238.560","5.200","0.000","0.000",18,0.2375
"343","1/2/2007","05:42:00","1.276","0.000","238.610","5.200","0.000","0.000",18,0.238194444444444
"344","1/2/2007","05:43:00","1.282","0.000","239.310","5.200","0.000","0.000",17,0.238888888888889
"345","1/2/2007","05:44:00","1.284","0.000","239.560","5.200","0.000","0.000",18,0.239583333333333
"346","1/2/2007","05:45:00","1.290","0.000","240.290","5.200","0.000","0.000",18,0.240277777777778
"347","1/2/2007","05:46:00","1.290","0.000","240.300","5.200","0.000","0.000",17,0.240972222222222
"348","1/2/2007","05:47:00","1.336","0.000","239.670","5.600","0.000","0.000",18,0.241666666666667
"349","1/2/2007","05:48:00","1.354","0.072","239.520","5.600","0.000","0.000",18,0.242361111111111
"350","1/2/2007","05:49:00","1.350","0.072","239.020","5.600","0.000","0.000",17,0.243055555555556
"351","1/2/2007","05:50:00","1.340","0.068","238.150","5.600","0.000","0.000",18,0.24375
"352","1/2/2007","05:51:00","1.342","0.068","238.350","5.600","0.000","0.000",17,0.244444444444444
"353","1/2/2007","05:52:00","1.336","0.068","237.970","5.600","0.000","0.000",17,0.245138888888889
"354","1/2/2007","05:53:00","1.340","0.070","238.560","5.600","0.000","0.000",18,0.245833333333333
"355","1/2/2007","05:54:00","1.342","0.070","238.900","5.600","0.000","0.000",17,0.246527777777778
"356","1/2/2007","05:55:00","1.340","0.070","238.840","5.600","0.000","0.000",18,0.247222222222222
"357","1/2/2007","05:56:00","1.302","0.000","238.710","5.400","0.000","0.000",17,0.247916666666667
"358","1/2/2007","05:57:00","1.278","0.000","239.310","5.200","0.000","0.000",18,0.248611111111111
"359","1/2/2007","05:58:00","1.284","0.000","239.910","5.200","0.000","0.000",17,0.249305555555556
"360","1/2/2007","05:59:00","1.286","0.000","239.840","5.200","0.000","0.000",18,0.25
"361","1/2/2007","06:00:00","1.282","0.000","239.020","5.200","0.000","0.000",18,0.250694444444444
"362","1/2/2007","06:01:00","1.294","0.000","240.310","5.400","0.000","0.000",17,0.251388888888889
"363","1/2/2007","06:02:00","1.346","0.000","240.220","5.600","0.000","0.000",18,0.252083333333333
"364","1/2/2007","06:03:00","1.404","0.104","240.290","5.800","0.000","0.000",18,0.252777777777778
"365","1/2/2007","06:04:00","1.410","0.108","241.270","5.800","0.000","0.000",17,0.253472222222222
"366","1/2/2007","06:05:00","1.424","0.116","242.850","5.800","0.000","0.000",19,0.254166666666667
"367","1/2/2007","06:06:00","1.424","0.118","243.010","5.800","0.000","0.000",18,0.254861111111111
"368","1/2/2007","06:07:00","1.422","0.118","242.530","5.800","0.000","0.000",18,0.255555555555556
"369","1/2/2007","06:08:00","1.490","0.132","241.970","6.200","0.000","0.000",18,0.25625
"370","1/2/2007","06:09:00","1.494","0.130","241.650","6.200","0.000","0.000",18,0.256944444444444
"371","1/2/2007","06:10:00","1.488","0.128","241.330","6.200","0.000","0.000",17,0.257638888888889
"372","1/2/2007","06:11:00","1.484","0.128","241.000","6.200","0.000","0.000",18,0.258333333333333
"373","1/2/2007","06:12:00","1.476","0.126","240.540","6.000","0.000","0.000",18,0.259027777777778
"374","1/2/2007","06:13:00","1.470","0.122","240.320","6.000","0.000","0.000",18,0.259722222222222
"375","1/2/2007","06:14:00","0.858","0.112","241.160","4.000","0.000","0.000",6,0.260416666666667
"376","1/2/2007","06:15:00","0.558","0.118","241.860","2.400","0.000","0.000",0,0.261111111111111
"377","1/2/2007","06:16:00","0.580","0.128","242.530","2.400","0.000","0.000",0,0.261805555555556
"378","1/2/2007","06:17:00","0.552","0.112","243.110","2.200","0.000","1.000",0,0.2625
"379","1/2/2007","06:18:00","0.548","0.110","242.630","2.200","0.000","2.000",0,0.263194444444444
"380","1/2/2007","06:19:00","0.502","0.110","242.760","2.000","0.000","1.000",0,0.263888888888889
"381","1/2/2007","06:20:00","0.490","0.114","243.230","2.000","0.000","1.000",0,0.264583333333333
"382","1/2/2007","06:21:00","0.490","0.114","243.510","2.000","0.000","2.000",0,0.265277777777778
"383","1/2/2007","06:22:00","1.102","0.106","242.820","5.000","0.000","1.000",8,0.265972222222222
"384","1/2/2007","06:23:00","1.590","0.098","241.820","6.600","0.000","2.000",18,0.266666666666667
"385","1/2/2007","06:24:00","1.590","0.102","242.860","6.400","0.000","1.000",19,0.267361111111111
"386","1/2/2007","06:25:00","1.586","0.102","243.140","6.400","0.000","1.000",18,0.268055555555556
"387","1/2/2007","06:26:00","1.588","0.104","243.560","6.400","0.000","2.000",18,0.26875
"388","1/2/2007","06:27:00","1.584","0.104","243.350","6.400","0.000","1.000",18,0.269444444444444
"389","1/2/2007","06:28:00","1.580","0.102","243.220","6.400","0.000","1.000",19,0.270138888888889
"390","1/2/2007","06:29:00","1.580","0.104","243.310","6.400","0.000","2.000",18,0.270833333333333
"391","1/2/2007","06:30:00","1.578","0.104","243.250","6.400","0.000","1.000",18,0.271527777777778
"392","1/2/2007","06:31:00","1.578","0.104","243.470","6.400","0.000","1.000",18,0.272222222222222
"393","1/2/2007","06:32:00","1.578","0.104","243.510","6.400","0.000","2.000",18,0.272916666666667
"394","1/2/2007","06:33:00","1.570","0.102","242.990","6.400","0.000","1.000",18,0.273611111111111
"395","1/2/2007","06:34:00","1.574","0.104","243.470","6.400","0.000","1.000",18,0.274305555555556
"396","1/2/2007","06:35:00","1.606","0.128","243.180","6.600","0.000","2.000",19,0.275
"397","1/2/2007","06:36:00","2.246","0.228","241.120","9.400","0.000","1.000",17,0.275694444444444
"398","1/2/2007","06:37:00","2.658","0.224","240.560","11.000","0.000","1.000",18,0.276388888888889
"399","1/2/2007","06:38:00","4.962","0.204","238.690","22.400","0.000","1.000",18,0.277083333333333
"400","1/2/2007","06:39:00","6.536","0.188","236.900","27.600","0.000","2.000",17,0.277777777777778
"401","1/2/2007","06:40:00","5.292","0.202","238.440","22.200","0.000","1.000",17,0.278472222222222
"402","1/2/2007","06:41:00","5.810","0.208","237.640","24.400","0.000","1.000",18,0.279166666666667
"403","1/2/2007","06:42:00","5.606","0.262","237.630","23.800","0.000","1.000",17,0.279861111111111
"404","1/2/2007","06:43:00","4.678","0.310","238.980","19.800","0.000","1.000",17,0.280555555555556
"405","1/2/2007","06:44:00","3.900","0.380","239.750","16.400","0.000","2.000",18,0.28125
"406","1/2/2007","06:45:00","3.368","0.322","240.290","14.000","0.000","0.000",18,0.281944444444444
"407","1/2/2007","06:46:00","3.180","0.270","240.730","13.200","0.000","0.000",18,0.282638888888889
"408","1/2/2007","06:47:00","3.178","0.266","240.650","13.200","0.000","0.000",17,0.283333333333333
"409","1/2/2007","06:48:00","3.192","0.268","240.940","13.200","0.000","0.000",18,0.284027777777778
"410","1/2/2007","06:49:00","3.252","0.268","240.980","13.400","0.000","0.000",18,0.284722222222222
"411","1/2/2007","06:50:00","3.124","0.160","240.730","13.000","0.000","0.000",18,0.285416666666667
"412","1/2/2007","06:51:00","2.792","0.122","240.630","11.600","0.000","0.000",17,0.286111111111111
"413","1/2/2007","06:52:00","2.808","0.124","240.930","11.600","0.000","0.000",18,0.286805555555556
"414","1/2/2007","06:53:00","2.818","0.126","241.430","11.600","0.000","0.000",18,0.2875
"415","1/2/2007","06:54:00","2.812","0.126","241.530","11.600","0.000","0.000",18,0.288194444444444
"416","1/2/2007","06:55:00","2.970","0.122","241.060","12.200","0.000","0.000",18,0.288888888888889
"417","1/2/2007","06:56:00","3.004","0.118","240.630","12.400","0.000","0.000",18,0.289583333333333
"418","1/2/2007","06:57:00","2.974","0.118","240.310","12.400","0.000","0.000",17,0.290277777777778
"419","1/2/2007","06:58:00","2.924","0.000","241.080","12.000","0.000","0.000",18,0.290972222222222
"420","1/2/2007","06:59:00","2.912","0.000","241.480","12.000","0.000","0.000",18,0.291666666666667
"421","1/2/2007","07:00:00","2.708","0.000","241.550","11.200","0.000","0.000",18,0.292361111111111
"422","1/2/2007","07:01:00","3.180","0.000","240.460","13.200","0.000","0.000",18,0.293055555555556
"423","1/2/2007","07:02:00","3.026","0.000","240.230","12.600","0.000","0.000",17,0.29375
"424","1/2/2007","07:03:00","2.992","0.000","240.000","12.400","0.000","0.000",18,0.294444444444444
"425","1/2/2007","07:04:00","2.938","0.000","239.540","12.200","0.000","0.000",17,0.295138888888889
"426","1/2/2007","07:05:00","2.930","0.000","239.800","12.200","0.000","0.000",18,0.295833333333333
"427","1/2/2007","07:06:00","2.934","0.000","240.060","12.200","0.000","0.000",18,0.296527777777778
"428","1/2/2007","07:07:00","2.894","0.000","239.770","12.000","0.000","0.000",17,0.297222222222222
"429","1/2/2007","07:08:00","2.842","0.000","238.820","11.800","0.000","0.000",18,0.297916666666667
"430","1/2/2007","07:09:00","2.874","0.000","240.230","11.800","0.000","0.000",18,0.298611111111111
"431","1/2/2007","07:10:00","2.360","0.000","242.680","9.800","0.000","0.000",18,0.299305555555556
"432","1/2/2007","07:11:00","2.106","0.000","243.290","8.600","0.000","0.000",18,0.3
"433","1/2/2007","07:12:00","2.126","0.000","242.090","8.800","0.000","0.000",18,0.300694444444444
"434","1/2/2007","07:13:00","2.108","0.000","241.560","8.600","0.000","0.000",18,0.301388888888889
"435","1/2/2007","07:14:00","2.108","0.000","241.180","8.600","0.000","0.000",17,0.302083333333333
"436","1/2/2007","07:15:00","2.108","0.000","240.600","8.800","0.000","0.000",18,0.302777777777778
"437","1/2/2007","07:16:00","2.120","0.000","240.610","8.800","0.000","0.000",18,0.303472222222222
"438","1/2/2007","07:17:00","2.116","0.000","240.220","8.800","0.000","0.000",18,0.304166666666667
"439","1/2/2007","07:18:00","2.060","0.000","239.650","8.600","0.000","0.000",17,0.304861111111111
"440","1/2/2007","07:19:00","2.586","0.000","239.340","10.800","0.000","0.000",18,0.305555555555556
"441","1/2/2007","07:20:00","2.448","0.094","239.060","10.200","0.000","0.000",17,0.30625
"442","1/2/2007","07:21:00","2.088","0.102","240.270","8.600","0.000","0.000",18,0.306944444444444
"443","1/2/2007","07:22:00","2.150","0.092","239.630","9.000","0.000","0.000",18,0.307638888888889
"444","1/2/2007","07:23:00","2.206","0.090","239.790","9.200","0.000","0.000",17,0.308333333333333
"445","1/2/2007","07:24:00","2.292","0.180","239.560","9.600","0.000","0.000",18,0.309027777777778
"446","1/2/2007","07:25:00","2.320","0.220","239.290","9.600","0.000","0.000",17,0.309722222222222
"447","1/2/2007","07:26:00","2.494","0.212","238.520","10.400","0.000","0.000",18,0.310416666666667
"448","1/2/2007","07:27:00","2.670","0.214","239.100","11.200","0.000","0.000",17,0.311111111111111
"449","1/2/2007","07:28:00","3.066","0.212","239.750","12.800","0.000","0.000",18,0.311805555555556
"450","1/2/2007","07:29:00","2.760","0.214","240.020","11.400","0.000","0.000",18,0.3125
"451","1/2/2007","07:30:00","3.070","0.222","239.360","12.800","0.000","0.000",17,0.313194444444444
"452","1/2/2007","07:31:00","3.004","0.162","238.980","12.600","0.000","0.000",18,0.313888888888889
"453","1/2/2007","07:32:00","3.492","0.114","237.960","14.600","0.000","0.000",17,0.314583333333333
"454","1/2/2007","07:33:00","3.628","0.114","237.510","15.200","0.000","0.000",17,0.315277777777778
"455","1/2/2007","07:34:00","3.730","0.114","237.610","15.600","0.000","0.000",18,0.315972222222222
"456","1/2/2007","07:35:00","4.332","0.228","236.960","18.400","0.000","0.000",17,0.316666666666667
"457","1/2/2007","07:36:00","3.904","0.108","236.510","16.400","0.000","0.000",17,0.317361111111111
"458","1/2/2007","07:37:00","3.766","0.110","237.170","15.800","0.000","0.000",17,0.318055555555556
"459","1/2/2007","07:38:00","5.268","0.102","236.550","23.400","0.000","0.000",17,0.31875
"460","1/2/2007","07:39:00","7.482","0.000","233.620","32.000","0.000","0.000",17,0.319444444444444
"461","1/2/2007","07:40:00","5.024","0.000","236.410","21.600","0.000","0.000",17,0.320138888888889
"462","1/2/2007","07:41:00","3.592","0.000","237.720","15.000","0.000","0.000",18,0.320833333333333
